2020 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,2017 Disaster %,2018 Disaster %,2020 Part C Summary,2020 Part D Summary,2020 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3291,Local CCP,PruittHealth Premier,"Pruitthealth Premier, Inc.","UNICO Premier, LLC",Yes,0,8,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3293,Local CCP,"MMM of Florida, Inc.","Mmm Of Florida, Inc.",InnovaCare Inc.,Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3305,Local CCP,MVP HEALTH CARE,"Mvp Health Plan, Inc.","MVP Health Care, Inc.",No,0,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3307,Local CCP,UnitedHealthcare,"Oxford Health Plans (ny), Inc.","UnitedHealth Group, Inc.",No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3312,Local CCP,Aetna Medicare,Aetna Health Inc. (ny),CVS Health Corporation,No,0,0,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3328,Local CCP,Fidelis Legacy Plan,"The New York State Catholic Health Plan, Inc.","The New York State Catholic Health Plan, Inc.",Yes,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3330,Local CCP,EmblemHealth Medicare HMO,Health Insurance Plan Of Greater New York,"EmblemHealth, Inc.",Yes,0,0,3.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3335,Local CCP,"Excellus Health Plan, Inc","Excellus Health Plan, Inc.","Lifetime Healthcare, Inc.",No,1,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3342,Local CCP,Empire BlueCross BlueShield,"Empire Healthchoice Assurance, Inc.",Anthem Inc.,No,5,1,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3344,Local CCP,Independent Health,Independent Health Benefits Corporation,"Independent Health Association, Inc.",No,2,0,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3347,Local CCP,Elderplan,"Elderplan, Inc.","Elderplan, Inc.",Yes,0,0,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3351,Local CCP,"Excellus Health Plan, Inc","Excellus Health Plan, Inc.","Lifetime Healthcare, Inc.",No,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3359,Local CCP,Healthfirst Medicare Plan,"Healthfirst Health Plan, Inc.","Healthfirst, Inc.",Yes,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3362,Local CCP,Independent Health,"Independent Health Association, Inc.","Independent Health Association, Inc.",Yes,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3379,Local CCP,UnitedHealthcare,"Unitedhealthcare Of New York, Inc.","UnitedHealth Group, Inc.",Yes,0,0,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3384,Local CCP,BlueCross BlueShield of WNY and BlueShield of NENY,Healthnow New York Inc.,HealthNow New York Inc.,No,0,0,4.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3387,Local CCP,UnitedHealthcare,"Unitedhealthcare Of New York, Inc.","UnitedHealth Group, Inc.",Yes,0,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3388,Local CCP,CDPHP Medicare Advantage,"Capital District Physicians' Health Plan, Inc.","Capital District Physicians' Health Plan, Inc.",No,0,0,5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3404,Local CCP,Blue Cross and Blue Shield of North Carolina,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,No,0,19,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3407,Local CCP,El Paso Health Advantage Dual SNP,"El Paso First Health Plans, Inc.",El Paso County Hospital District,Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3416,Local CCP,HealthPartners UnityPoint Health,"Healthpartners Unitypoint Health, Inc.","HealthPartners UnityPoint Health, Inc.",No,0,0,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3418,Local CCP,UnitedHealthcare,Unitedhealthcare Insurance Company Of New York,"UnitedHealth Group, Inc.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3442,Local CCP,UnitedHealthcare,Unitedhealthcare Insurance Company Of Illinois,"UnitedHealth Group, Inc.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3447,Local CCP,Anthem HealthKeepers,"Healthkeepers, Inc.",Anthem Inc.,Yes,0,0,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3449,Local CCP,Blue Cross and Blue Shield of North Carolina,Blue Cross And Blue Shield Of North Carolina,Blue Cross and Blue Shield of North Carolina,No,0,35,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3464,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Arkansas, Inc.","UnitedHealth Group, Inc.",No,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3467,Local CCP,ProCare Advantage,"Procare Advantage, Llc","First Sacramento Capital Funding, LLC",Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3471,Local CCP,Health Alliance Northwest,Health Alliance Northwest Health Plan,The Carle Foundation,No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3499,Local CCP,Allwell,Coordinated Care Corporation,Centene Corporation,Yes,0,0,Not enough data available,3,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3528,Local CCP,ConnectiCare,"Connecticare, Inc.","EmblemHealth, Inc.",No,0,0,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3533,Local CCP,Humana,"Humana Health Company Of New York, Inc.",Humana Inc.,Yes,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3536,Local CCP,Anthem Blue Cross and Blue Shield,"Matthew Thornton Health Plan, Inc.",Anthem Inc.,No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3557,Local CCP,Blue Cross & Blue Shield of Rhode Island,Blue Cross & Blue Shield Of Rhode Island,Blue Cross & Blue Shield of Rhode Island,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3561,Local CCP,"HEALTH NET COMMUNITY SOLUTIONS, INC.","Health Net Community Solutions, Inc.",Centene Corporation,Yes,74,48,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3572,Local CCP,AHF,"Ahf Mco Of Georgia, Inc.",AIDS Healthcare Foundation,Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3597,Local CCP,Aetna Medicare,Aetna Health Inc. (me),CVS Health Corporation,No,0,0,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3632,Local CCP,Medica,Medica Community Health Plan,Medica Holding Company,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3653,Local CCP,Paramount Elite/Medicare Plans,"Paramount Care, Inc.","Promedica Health System, Inc.",No,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3655,Local CCP,Anthem Blue Cross and Blue Shield,Community Insurance Company,Anthem Inc.,Yes,0,0,4.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3660,Local CCP,SummaCare Medicare Advantage Plans,Summacare Inc.,Summa Health System Community,No,0,0,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3664,Local CCP,PrimeTime Health Plan,Aultcare Health Insuring Corporation,Aultman Health Foundation,No,0,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3668,Local CCP,MediGold,"Mount Carmel Health Plan, Inc.",Trinity Health,No,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3672,Local CCP,The Health Plan,"The Health Plan Of West Virginia, Inc.","The Health Plan of West Virginia, Inc.",Yes,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3706,Local CCP,GlobalHealth,"Globalhealth, Inc.","Momentum Health Holdings, LLC",No,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3708,Local CCP,American Health Advantage of Oklahoma,"Oklahoma Superior Select, Inc.","American Health Companies, Inc.",Yes,0,0,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3725,Local CCP,Bright Health,Bright Health Insurance Company Of Illinois,"Bright Health, Inc.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3748,Local CCP,Aetna Medicare,"Aetna Better Health Of Washington, Inc.",CVS Health Corporation,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3749,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Oklahoma, Inc.","UnitedHealth Group, Inc.",No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3755,Local CCP,CommunityCare Senior Health Plan (HMO),"Community Care Hmo, Inc","CommunityCare Managed Healthcare Plans of OK, Inc.",No,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3777,Local CCP,"Experience Health, Inc.","Experience Health, Inc.","EXPERIENCE HEALTH, INC.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3794,Local CCP,UnitedHealthcare,Care Improvement Plus Wisconsin Insurance Company,"UnitedHealth Group, Inc.",Yes,0,0,4,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3800,Local CCP,Provider Partners Illinois Advantage Plan,Provider Partners Health Plan Of Illinois,"Rifkin Managed Care Holding Company, LLC",Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3805,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Oregon, Inc.","UnitedHealth Group, Inc.",No,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3810,Local CCP,AllCare Advantage,"Allcare Health Plan, Inc.","AllCare Health, Inc.",No,0,0,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3811,Local CCP,Samaritan Advantage Health Plan,"Samaritan Health Plans, Inc.",Samaritan Health Services,Yes,0,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3813,Local CCP,"Moda Health Plan, Inc.","Moda Health Plan, Inc.","Moda Partners, Inc.",No,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3814,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,Yes,0,0,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3815,Local CCP,Alignment Health Plan,Alignment Health Plan,"Alignment Healthcare USA, LLC",Yes,26,25,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3817,Local CCP,Regence BlueCross BlueShield of Oregon,Regence Bluecross Blueshield Of Oregon,"Cambia Health Solutions, Inc.",No,0,0,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3822,Local CCP,"Blue Cross and Blue Shield of IL, NM",Health Care Service Corporation,Health Care Service Corporation,Yes,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3832,Local CCP,HMSA Akamai Advantage,Hawaii Medical Service Association,Hawaii Medical Service Association,Yes,0,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3864,Local CCP,PacificSource Medicare,Pacificsource Community Health Plans,PacificSource,No,0,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3890,Local CCP,Johns Hopkins HealthCare,"Hopkins Health Advantage, Inc.",Johns Hopkins Healthcare LLC,No,0,0,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3907,Local CCP,UPMC for Life,"Upmc Health Plan, Inc.",UPMC Health System,No,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3909,Local CCP,Personal Choice 65 PPO,Qcc Insurance Company,"Independence Health Group, Inc.",No,1,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3916,Local CCP,Highmark Inc.,Highmark Senior Health Company,Highmark Health,No,1,1,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3923,Local CCP,Capital Advantage Insurance Company,Capital Advantage Insurance Company,Capital BlueCross,No,0,0,3.5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3924,Local CCP,Geisinger Gold,Geisinger Indemnity Insurance Company,Geisinger Health,No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3928,Local CCP,Aetna Medicare,"Aetna Health, Inc. (la)",CVS Health Corporation,No,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3930,Local CCP,Sunrise Advantage Plan,"Spartan Plan Ny, Inc.",Public Sector Pension Investment Board,Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3931,Local CCP,Aetna Medicare,Aetna Health Inc. (pa),CVS Health Corporation,No,0,1,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3949,Local CCP,Cigna,"Bravo Health Pennsylvania, Inc.",CIGNA,Yes,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3952,Local CCP,Keystone 65 HMO,"Keystone Health Plan East, Inc.","Independence Health Group, Inc.",No,0,0,4,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3954,Local CCP,Geisinger Gold,Geisinger Health Plan,Geisinger Health,Yes,0,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3957,Local CCP,Highmark Inc.,Highmark Choice Company,Highmark Health,No,0,0,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3959,Local CCP,Aetna Medicare,Aetna Health Inc. (pa),CVS Health Corporation,Yes,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3962,Local CCP,"Keystone Health Plan Central, Inc.","Keystone Health Plan Central, Inc.",Capital BlueCross,Yes,0,0,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3979,Local CCP,Blue Cross and Blue Shield of Oklahoma,"Ghs Health Maintenance Organization, Inc.",Health Care Service Corporation,No,0,0,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4003,Local CCP,Medicare y Mucho Mßs,"Mmm Healthcare, Llc",InnovaCare Inc.,Yes,100,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4004,Local CCP,PMC Medicare Choice,"Mmm Healthcare, Llc",InnovaCare Inc.,Yes,100,0,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4005,Local CCP,Triple-S Advantage,"Triple S Advantage, Inc.",Triple-S Management Corporation,No,100,0,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4007,Local CCP,Humana,"Humana Health Plans Of Puerto Rico, Inc.",Humana Inc.,Yes,100,0,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4036,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Insurance Companies, Inc.",Anthem Inc.,No,4,3,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4091,Local CCP,Simpra Advantage,"Simpra Advantage, Inc.","SeniorSelect Partners, Inc",Yes,0,0,Not enough data available,4,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4093,Local CCP,Provider Partners Pennsylvania Advantage Plan,"Provider Partners Health Plan Of Pennsylvania, Inc","Rifkin Managed Care Holding Company, LLC",Yes,0,0,Not enough data available,2.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4094,Local CCP,UnitedHealthcare,"Optimum Choice, Inc.","UnitedHealth Group, Inc.",Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4140,Local CCP,"Doctors HealthCare Plans, Inc.","Doctors Healthcare Plans, Inc.","DOCTORS HEALTHCARE PLANS, INC.",Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4141,Local CCP,Humana,"Humana Employers Health Plan Of Georgia, Inc.",Humana Inc.,Yes,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4152,Local CCP,Blue Cross & Blue Shield of Rhode Island,Blue Cross & Blue Shield Of Rhode Island,Blue Cross & Blue Shield of Rhode Island,No,0,0,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4172,Local CCP,NHC Advantage,"Nhc Advantage, Llc","Missouri Healthcare Advisors, LLC",Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4198,Local CCP,CommunityCare Advantage Medicare Plan (HMO),"Communitycare Government Programs, Inc.",St Francis Health System & St John Health System,No,0,0,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4213,PFFS,ARKANSAS BLUE CROSS AND BLUE SHIELD,Usable Mutual Insurance Company,USAble Mutual Insurance Company,No,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4227,Local CCP,VISTA Health Plan Inc.,"Vista Health Plan, Inc.","Independence Health Group, Inc.",Yes,0,0,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4236,Local CCP,Sunrise Advantage Plan,"Spartan Plan Pa, Inc.",Public Sector Pension Investment Board,Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4279,Local CCP,UPMC for Life Dual,"Upmc For You, Inc",UPMC Health System,Yes,0,0,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4346,Local CCP,Anthem Blue Cross and Blue Shield,"Hmo Colorado, Inc.",Anthem Inc.,Yes,0,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4388,MSA,"Security Health Plan of Wisconsin, Inc.","Security Health Plan Of Wisconsin, Inc.","Marshfield Clinic Health System, Inc.",No,0,0,2.5,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4407,Local CCP,Cigna,Healthspring Life & Health Insurance Company,CIGNA,Yes,0,0,4,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4461,Local CCP,Humana,Cariten Health Plan Inc.,Humana Inc.,Yes,0,0,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4490,Local CCP,Missouri Medicare Select (HMO SNP),"Missouri Medicare Select, Llc","American Health Companies, Inc",Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4497,Local CCP,Medical Mutual of Ohio,Medical Mutual Of Ohio,MEDICAL MUTUAL OF OHIO,No,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4506,Local CCP,WellCare,"Selectcare Of Texas, Inc.","WellCare Health Plans, Inc.",No,100,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4513,Local CCP,Cigna,"Healthspring Life & Health Insurance Company, Inc.",CIGNA,Yes,57,0,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4514,Local CCP,UnitedHealthcare,"Unitedhealthcare Community Plan Of Texas, L.l.c.","UnitedHealth Group, Inc.",Yes,86,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4523,Local CCP,Aetna Medicare,Aetna Health Inc. (tx),CVS Health Corporation,No,51,0,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4527,Local CCP,UnitedHealthcare,"Physicians Health Choice Of Texas, Llc","UnitedHealth Group, Inc.",Yes,56,0,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4590,Local CCP,UnitedHealthcare,"Unitedhealthcare Benefits Of Texas, Inc.","UnitedHealth Group, Inc.",Yes,3,0,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4604,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Utah, Inc.","UnitedHealth Group, Inc.",Yes,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4605,Local CCP,Regence BlueCross BlueShield of Utah,Regence Bluecross Blueshield Of Utah,"Cambia Health Solutions, Inc.",No,0,0,5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4623,Local CCP,Humana,"Humana Regional Health Plan, Inc.",Humana Inc.,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4672,Local CCP,Mutual of Omaha Medicare Advantage,Medicare Advantage Insurance Company Of Omaha,Mutual of Omaha Insurance Company,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4676,Local CCP,Troy Medicare,"Troy Health, Inc.","TROY HEALTH, INC.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4709,Local CCP,Bright Health,Bright Health Insurance Company Of Florida,"Bright Health, Inc.",No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4711,Local CCP,Aetna Medicare,"Coventry Health Care Of Nebraska, Inc.",CVS Health Corporation,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4754,Local CCP,PacificSource Medicare,Pacificsource Community Health Plans,PacificSource,No,0,0,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4778,Local CCP,Sunrise Advantage Plan,"Spartan Plan Il, Inc.",Public Sector Pension Investment Board,Yes,0,0,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4835,Local CCP,Aetna Medicare,"Aetna Better Health Of Oklahoma, Inc.",CVS Health Corporation,No,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4847,Local CCP,WELLCARE,"Wellcare Of South Carolina, Inc.","WellCare Health Plans, Inc.",Yes,0,0,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4853,Local CCP,Bright Health,Bright Health Company Of Arizona,"Bright Health, Inc.",No,0,0,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4868,Local CCP,WellCare,"Wellcare Of New York, Inc.","WellCare Health Plans, Inc.",Yes,0,0,3,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4875,Local CCP,Priority Health Medicare,Priority Health,Spectrum Health System,No,0,0,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H4882,Local CCP,HealthPartners,"Healthpartners, Inc.","HealthPartners, Inc.",No,0,0,4.5,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
