2018 Summary Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contract Number,Organization Type,Organization Marketing Name,Contract Name,Parent Organization,SNP,2018 Part C Summary,2018 Part D Summary,2018 Overall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5549,Local CCP,VNSNY CHOICE Medicare,Vns Choice,Visiting Nurse Service of New York,Yes,2.5,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5576,Local CCP,"Vantage Health Plan, Inc.","Vantage Health Plan, Inc.","Vantage Holdings, Inc.",Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5577,Local CCP,MCS Classicare,"Mcs Advantage, Inc.","Medical Card System, Inc.",Yes,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5580,Local CCP,Mercy Care Advantage,Southwest Catholic Health Network Corporation,Southwest Catholic Health Network,Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5587,Local CCP,Health Choice Generations HMO SNP,"Health Choice Arizona, Inc.",IASIS Healthcare,Yes,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5590,Local CCP,Allwell,Bridgeway Health Solutions,Centene Corporation,Yes,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5591,Local CCP,Martin's Point Generations Advantage,"Martin's Point Generations Advantage, Inc.","Martin's Point Health Care, Inc.",Yes,4.5,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5594,Local CCP,"Optimum HealthCare, Inc.","Optimum Healthcare, Inc.","America's 1st Choice Holdings of Florida, LLC",Yes,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5608,Local CCP,"Denver Health Medical Plan, Inc.","Denver Health Medical Plan, Inc.",Denver Health and Hospital Authority,Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5613,MSA,MVP HEALTH CARE,"Mvp Health Plan, Inc.","MVP Health Care, Inc.",No,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5619,Local CCP,"Arcadian Health Plan, Inc.","Arcadian Health Plan, Inc.",Humana Inc.,Yes,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5628,Local CCP,Molina Healthcare of Utah,"Molina Healthcare Of Utah, Inc.","Molina Healthcare, Inc.,",Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5649,Local CCP,Central Health Medicare Plan,"Central Health Plan Of California, Inc.",AHMC Central Health LLC,Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5652,Local CCP,UnitedHealthcare,"Sierra Health And Life Insurance Company, Inc.","UnitedHealth Group, Inc.",Yes,4,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5656,Local CCP,"Universal American, A WellCare Company","Selectcare Health Plans, Inc.","WellCare Health Plans, Inc.",No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5703,Local CCP,South Country Health Alliance,South Country Health Alliance,South Country Health Alliance,Yes,Not enough data available,5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5746,Local CCP,Amerigroup Community Care of New Mexico,"Amerigroup Community Care Of New Mexico, Inc.",Anthem Inc.,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5774,Local CCP,Triple S Advantage,"Triple S Advantage, Inc.",Triple-S Management Corporation,Yes,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5779,Local CCP,MeridianCare,"Meridian Health Plan Of Illinois, Inc.","Caidan Enterprises, Inc.",No,Not enough data available,3.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5793,Local CCP,Aetna Medicare,Aetna Health Inc. (ct),Aetna Inc.,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5810,Local CCP,Molina Healthcare of California,Molina Healthcare Of California,"Molina Healthcare, Inc.,",Yes,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5817,Local CCP,Amerigroup,"Amerigroup Texas, Inc.",Anthem Inc.,Yes,3.5,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5823,Local CCP,"Molina Healthcare of Washington, Inc.","Molina Healthcare Of Washington, Inc.","Molina Healthcare, Inc.,",Yes,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5826,Local CCP,Community HealthFirst Medicare Advantage Plan,Community Health Plan Of Washington,Community Health Plan of Washington,Yes,3,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5852,Local CCP,AHF,Aids Healthcare Foundation,AIDS Healthcare Foundation,Yes,3,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5854,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans, Inc.",Anthem Inc.,Yes,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5859,Local CCP,CareOregon Advantage,"Health Plan Of Careoregon, Inc.","CareOregon, Inc.",Yes,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5883,Local CCP,Blue Care Network,Blue Care Network Of Michigan,Blue Cross Blue Shield of Michigan Mutual Insuranc,No,3.5,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5926,Local CCP,Molina Healthcare of Michigan,"Molina Healthcare Of Michigan, Inc.","Molina Healthcare, Inc.,",Yes,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5928,Local CCP,Care1st Health Plan,Care1st Health Plan,California Physicians' Service,Yes,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5932,Local CCP,Gateway Health Medicare Assured,"Gateway Health Plan, Inc.","Gateway Health Plan, LP",Yes,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5937,Local CCP,UCare,Ucare Minnesota,UCare Minnesota,Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5938,Local CCP,Capital Health Plan,Capital Health Plan,Guidewell Mutual Holding Corporation,No,4.5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5943,Local CCP,VillageHealth,Scan Health Plan,SCAN Health Plan,Yes,3.5,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5945,Local CCP,Prominence Health Plan,Prominence Healthfirst,"Universal Health Services, Inc.",No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5959,Local CCP,Blue Cross Blue Shield of Minnesota,Blue Cross And Blue Shield Of Minnesota,"Aware Integrated, Inc.",No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5969,Local CCP,AlohaCare,Alohacare,AlohaCare,Yes,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5970,Local CCP,Humana Insurance Company of New York,Humana Insurance Company Of New York,Humana Inc.,No,4,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5989,Local CCP,CenterLight Healthcare,"Centerlight Healthcare, Inc.","CenterLight Health System, Inc.",Yes,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5991,Local CCP,Affinity Health Plan,"Affinity Health Plan, Inc.","Affinity Health Services Holdings, Inc.",Yes,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5992,Local CCP,Senior Whole Health of New York,"Senior Whole Health Of New York, Inc.","SWH Holdings, Inc.",Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H5995,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,Yes,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6050,1876 Cost,Kaiser Permanente Medicare Cost,"Kaiser Foundation Hp, Inc.","Kaiser Foundation Health Plan, Inc.",No,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6052,1876 Cost,Kaiser Permanente Medicare Cost,"Kaiser Foundation Hp, Inc.","Kaiser Foundation Health Plan, Inc.",No,Not enough data available,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6080,Demo,MeridianComplete,"Meridian Health Plan Of Illinois, Inc.","Caidan Enterprises, Inc.",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6154,Local CCP,Medica Health Plans,Medica Health Plans,Medica Holding Company,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6229,Demo,Anthem Blue Cross Cal MediConnect,"Blue Cross Of California Partnership Plan, Inc.",Anthem Inc.,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6237,Local CCP,Regence BlueCross BlueShield of Oregon,Regence Bluecross Blueshield Of Oregon,"Cambia Health Solutions, Inc.",No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6306,Local CCP,FirstMedicare Direct,Firstcarolinacare Insurance Company,"FirstHealth of the Carolinas, Inc.",No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6308,Demo,AgeWell New York FIDA Plan,"Agewell New York, Llc","ParkerCare New York, LLC",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6320,Local CCP,Fresenius Health Plans,"Fresenius Health Plans Of North Carolina, Inc.",Fresenius Medicare Care AG & Co. KGaA,Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6328,Local CCP,Care N∆ Care Insurance Company,"Care N' Care Insurance Company, Inc.",North Texas Specialty Physicians,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6348,Local CCP,Allwell,Coordinated Care Corporation,Centene Corporation,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6351,Local CCP,Liberty Advantage (HMO SNP),"Liberty Advantage, Llc",Liberty Healthcare Insurance,Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6396,Local CCP,CareSource,Caresource,CareSource Management Group Co.,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6435,Demo,RiverSpring FIDA Plan,"Elderserve Health, Inc.",Riverspring Health Holding Corp.,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6453,Local CCP,HMO Louisiana,"Hmo Louisiana, Inc.",Louisiana Health Service & Indemnity Company,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6502,Local CCP,Blue Cross and Blue Shield of Kansas City (Blue KC,Missouri Valley Life And Health Insurance Company,Blue Cross and Blue Shield of Kansas City,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6526,Local CCP,UnitedHealthcare,"Unitedhealthcare Of New Mexico, Inc.","UnitedHealth Group, Inc.",No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6528,Local CCP,UnitedHealthcare,Care Improvement Plus South Central Insurance Co.,"UnitedHealth Group, Inc.",No,3,3.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6550,Local CCP,Allwell,"Sunflower State Health Plan, Inc.",Centene Corporation,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6622,Local CCP,Humana WI Health Organization Insurance Corp,Humana Wi Health Organization Insurance Corp,Humana Inc.,Yes,3.5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6672,Local CCP,Eon Health,"Eon Health, Inc. (ga)","Eon Health Plan, LLC",Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6723,Local CCP,Medical Mutual of Ohio,Medical Mutual Of Ohio,MEDICAL MUTUAL OF OHIO,No,3,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6743,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6750,Local CCP,"Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Health Care Of New England, Inc.","Harvard Pilgrim Health Care, Inc.",No,4,4.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6776,Local CCP,RiverSpring Health Plans,"Elderserve Health, Inc.",Riverspring Health Holding Corp.,Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6786,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans Of Maine, Inc.",Anthem Inc.,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6815,Local CCP,"Health Net Health Plan of Oregon, Inc.",Health Net Health Plan Of Oregon,Centene Corporation,No,3.5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6864,Local CCP,GuildNet,"Guildnet, Inc.",Jewish Guild for the Blind,Yes,3.5,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6870,Demo,Superior HealthPlan,"Superior Health Plan, Inc.",Centene Corporation,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6947,Local CCP,QualChoice Advantage,Qualchoice Advantage,Catholic Health Initiatives,No,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H6988,Local CCP,Centers Plan for Healthy Living,"Centers Plan For Healthy Living, Llc","Centers Plan for Healthy Living, LLC",Yes,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7006,Local CCP,ATRIO Health Plans,Atrio Health Plans,ATRIO Health Plans,No,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7020,Local CCP,Cigna-HealthSpring,"Cigna Healthcare Of South Carolina, Inc.",CIGNA,No,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7115,Local CCP,Memorial Hermann Health Plan,Memorial Hermann Health Plan,Memorial Hermann Health System,No,2.5,3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7149,Local CCP,Coventry Health Care,Aetna Health Inc. (pa),Aetna Inc.,No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7165,Local CCP,Blue Cross Blue Shield of South Carolina,Bluecross And Blueshield Of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7172,Demo,"Aetna Better Health of Ohio, MyCare Ohio","Aetna Better Health, Inc. (oh)",Aetna Inc.,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7173,Local CCP,Allwell,"Peach State Health Plan, Inc.",Centene Corporation,Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7200,Local CCP,Amerigroup,"Amerigroup Tennessee, Inc.",Anthem Inc.,Yes,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7220,Local CCP,Indiana University Health Plans - Medicare,"Indiana University Health Plans, Inc.",Indiana University Health,No,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7245,Local CCP,Premera Blue Cross Medicare Advantage,Premera Blue Cross,Premera,No,4,3.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7301,Local CCP,Coventry Health Care,"Coventry Health Care Of Illinois, Inc.",Aetna Inc.,No,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7317,Local CCP,Essential Advantage,Hawaii Medical Service Association (hmsa),Hawaii Medical Service Association,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7326,Local CCP,WellCare,"Wellcare Of South Carolina, Inc.","WellCare Health Plans, Inc.",No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7419,Demo,Tufts Health Plan,"Tufts Health Public Plans, Inc.","Tufts Associated HMO, Inc.",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7445,Local CCP,UnitedHealthcare,"Unitedhealthcare Of Illinois, Inc.","UnitedHealth Group, Inc.",No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7464,Local CCP,UnitedHealthcare,"Unitedhealthcare Of The Mid-atlantic, Inc.","UnitedHealth Group, Inc.",Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7511,Local CCP,Great Plains Medicare Advantage,"Good Samaritan Insurance Plan Of Nebraska, Inc.","Good Samaritan Insurance Plan, LLC",Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7522,Local CCP,Medicare y Mucho Mﬂs,"Mmm Healthcare, Llc",InnovaCare Inc.,No,3,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7678,Local CCP,"Molina Healthcare of Texas, Inc.","Molina Healthcare Of Texas, Inc.","Molina Healthcare, Inc.,",Yes,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7680,Local CCP,Prominence Health Plan,Prominence Healthfirst Of Texas,"Universal Health Services, Inc.",No,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7728,Local CCP,Anthem Blue Cross and Blue Shield,"Anthem Health Plans Of New Hampshire, Inc.",Anthem Inc.,No,4.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7787,Local CCP,Cigna-HealthSpring,"Healthspring Life & Health Insurance Company, Inc.",CIGNA,No,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7802,Local CCP,Sunrise Advantage Plan,"Spartan Plan Va, Inc.",Public Sector Pension Investment Board,Yes,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7833,Demo,UnitedHealthcare,"Unitedhealthcare Community Plan Of Texas, L.l.c.","UnitedHealth Group, Inc.",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7844,Demo,Molina Healthcare of Michigan,"Molina Healthcare Of Michigan, Inc.","Molina Healthcare, Inc.,",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7853,Local CCP,Bright Health,Bright Health Insurance Company,Bright Health Management,No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7885,Demo,Health Plan of San Mateo,San Mateo Health Commission,Health Plan of San Mateo,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7890,Demo,Santa Clara Family Health Plan Cal MediConnect,Santa Clara County Health Authority,SANTA CLARA COUNTY HEALTH AUTHORITY,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7917,Local CCP,BlueCross BlueShield of Tennessee,"Bluecross Blueshield Of Tennessee, Inc.",BlueCross BlueShield of Tennessee,No,4,4.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H7971,Local CCP,Horizon Blue Cross Blue Shield of New Jersey,Horizon Insurance Company,"Horizon Healthcare Services, Inc.",No,Not enough data available,4.5,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8003,Local CCP,Blue Cross Blue Shield of South Carolina,Bluecross And Blueshield Of South Carolina,BlueCross BlueShield of South Carolina (BCBSSC),No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8016,Demo,OneCare Connect,Orange County Health Authority,Orange County Health Authority,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8026,Demo,Aetna Better Health Premier Plan,Aetna Better Health Of Michigan Inc.,Aetna Inc.,No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8029,Demo,Elderplan FIDA Total Care,"Elderplan, Inc.","Elderplan, Inc.",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8046,Demo,Molina Healthcare of Illinois,"Molina Healthcare Of Illinois, Inc.","Molina Healthcare, Inc.,",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8064,Local CCP,FirstMedicare Direct,Firstcarolinacare Insurance Company,"FirstHealth of the Carolinas, Inc.",No,3.5,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8067,Local CCP,Provider Partners Maryland Advantage Plan,"Provider Partners Health Plan, Inc.","Rifkin Managed Care Holding Company, LLC",Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8130,Local CCP,Molina Healthcare of Florida,"Molina Healthcare Of Florida, Inc.","Molina Healthcare, Inc.,",Yes,3.5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8133,Local CCP,Blue Cross and Blue Shield of Texas,Ghs Insurance Company,Health Care Service Corporation,Yes,2,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8142,Local CCP,Baylor Scott & White Health Plan,Scott And White Health Plan,Baylor Scott & White Holdings,No,4.5,4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8145,PFFS,Humana Insurance Company,Humana Insurance Company,Humana Inc.,No,3.5,4.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8170,Local CCP,America's 1st Choice of South Carolina,"America's 1st Choice Of South Carolina, Inc.","America∆s 1st Choice of South Carolina, Inc.",Yes,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8189,Local CCP,Allwell,"Managed Health Services, Wisconsin",Centene Corporation,Yes,4,4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8197,Demo,Molina Healthcare of Texas,"Molina Healthcare Of Texas, Inc.","Molina Healthcare, Inc.,",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8211,Local CCP,UnitedHealthcare,Mamsi Life And Health Insurance Company,"UnitedHealth Group, Inc.",No,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8213,Demo,FIRST CHOICE VIP CARE PLUS,"Select Health Of South Carolina, Inc.","Independence Health Group, Inc.",No,Not enough data available,Not enough data available,Not enough data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H8237,Local CCP,Baylor Scott & White Health Plan,Insurance Company Of Scott And White,Baylor Scott & White Holdings,No,4,3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
